iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
2,COPOC,APS,0.07999999999999996,0.905,5.925,4.925,1.263157894736842,2.0,7.9250000000000025,0.12,0.0
2,COPOC,APS,0.09999999999999998,0.9,5.695,4.695,1.4,2.0,7.495,0.14,0.0
2,COPOC,APS,0.13,0.88,5.16,4.16,1.5416666666666667,3.0,7.006153846153845,0.185,0.0
2,COPOC,APS,0.15000000000000002,0.86,5.005,4.005,1.5,3.0,6.805,0.21,0.0
2,COPOC,APS,0.18000000000000005,0.795,4.565,3.565,1.5121951219512195,3.0,7.009444444444443,0.31,0.0
2,COPOC,APS,0.19999999999999996,0.785,4.4,3.4,1.558139534883721,3.0,6.75,0.335,0.0
2,COPOC,LAC,0.010000000000000009,1.0,8.115,7.115,,0.0,7.115,0.0,0.0
2,COPOC,LAC,0.020000000000000018,1.0,7.735,6.735,,0.0,6.735,0.0,0.0
2,COPOC,LAC,0.030000000000000027,0.975,7.12,6.12,1.0,1.0,7.786666666666665,0.025,0.0
2,COPOC,LAC,0.050000000000000044,0.965,6.78,5.78,1.0,1.0,7.18,0.035,0.0
2,COPOC,LAC,0.07999999999999996,0.92,6.055,5.055,1.4375,3.0,7.930000000000002,0.115,0.0
2,COPOC,LAC,0.09999999999999998,0.895,5.585,4.585,1.5714285714285714,3.0,7.885,0.165,0.0
2,COPOC,LAC,0.13,0.87,5.065,4.065,1.6538461538461537,4.0,7.372692307692307,0.215,0.0
2,COPOC,LAC,0.15000000000000002,0.865,4.8,3.8,1.7037037037037037,4.0,6.866666666666665,0.23,0.0
2,COPOC,LAC,0.18000000000000005,0.85,4.61,3.61,1.6333333333333333,4.0,6.332222222222222,0.245,0.0
2,COPOC,LAC,0.19999999999999996,0.8,4.27,3.27,1.625,4.0,6.52,0.325,0.0
3,COPOC,min-CPS,0.010000000000000009,0.995,7.715,6.715,1.0,1.0,7.714999999999999,0.005,0.0
3,COPOC,min-CPS,0.020000000000000018,0.98,7.185,6.185,1.0,1.0,8.184999999999997,0.02,0.0
3,COPOC,min-CPS,0.030000000000000027,0.98,6.905,5.905,1.25,2.0,7.571666666666665,0.025,0.0
3,COPOC,min-CPS,0.050000000000000044,0.95,6.4,5.4,1.3,2.0,7.999999999999997,0.065,0.0
3,COPOC,min-CPS,0.07999999999999996,0.95,6.295,5.295,1.5,2.0,7.170000000000001,0.075,0.0
3,COPOC,min-CPS,0.09999999999999998,0.93,5.835,4.835,1.3571428571428572,2.0,6.735,0.095,0.0
3,COPOC,min-CPS,0.13,0.905,5.49,4.49,1.4210526315789473,2.0,6.566923076923076,0.135,0.0
3,COPOC,min-CPS,0.15000000000000002,0.865,5.125,4.125,1.4444444444444444,3.0,6.725,0.195,0.0
3,COPOC,min-CPS,0.18000000000000005,0.845,4.72,3.72,1.6774193548387097,3.0,6.608888888888888,0.26,0.0
3,COPOC,min-CPS,0.19999999999999996,0.83,4.665,3.665,1.7058823529411764,3.0,6.565,0.29,0.0
3,COPOC,RPS,0.010000000000000009,0.99,7.51,6.51,1.0,1.0,8.509999999999998,0.01,0.0
3,COPOC,RPS,0.020000000000000018,0.99,7.31,6.31,1.0,1.0,7.309999999999999,0.01,0.0
3,COPOC,RPS,0.030000000000000027,0.97,6.655,5.655,1.0,1.0,7.6549999999999985,0.03,0.0
3,COPOC,RPS,0.050000000000000044,0.95,6.32,5.32,1.2,2.0,7.719999999999998,0.06,0.0
3,COPOC,RPS,0.07999999999999996,0.935,5.705,4.705,1.1538461538461537,2.0,6.580000000000001,0.075,0.0
3,COPOC,RPS,0.09999999999999998,0.92,5.285,4.285,1.375,2.0,6.485,0.11,0.0
3,COPOC,RPS,0.13,0.875,4.91,3.91,1.24,2.0,6.294615384615386,0.155,0.0
3,COPOC,RPS,0.15000000000000002,0.85,4.545,3.545,1.4,3.0,6.345,0.21,0.0
3,COPOC,RPS,0.18000000000000005,0.83,4.33,3.33,1.3823529411764706,3.0,5.941111111111111,0.235,0.0
3,COPOC,RPS,0.19999999999999996,0.815,4.285,3.285,1.3513513513513513,3.0,5.785,0.25,0.0
3,COPOC,OCDF,0.010000000000000009,0.985,8.48,7.48,1.0,1.0,10.479999999999995,0.015,0.0
3,COPOC,OCDF,0.020000000000000018,0.98,8.16,7.16,1.5,3.0,10.159999999999997,0.03,0.0
3,COPOC,OCDF,0.030000000000000027,0.955,7.925,6.925,1.4444444444444444,3.0,11.258333333333331,0.065,0.0
3,COPOC,OCDF,0.050000000000000044,0.955,7.625,6.625,1.4444444444444444,3.0,9.224999999999998,0.065,0.0
3,COPOC,OCDF,0.07999999999999996,0.94,7.22,6.22,1.3333333333333333,3.0,8.22,0.08,0.0
3,COPOC,OCDF,0.09999999999999998,0.92,6.99,5.99,1.3125,4.0,8.09,0.105,0.0
3,COPOC,OCDF,0.13,0.915,6.55,5.55,1.588235294117647,4.0,7.626923076923077,0.135,0.0
3,COPOC,OCDF,0.15000000000000002,0.905,5.86,4.86,1.736842105263158,4.0,7.06,0.165,0.0
3,COPOC,OCDF,0.18000000000000005,0.895,5.705,4.705,1.8571428571428572,4.0,6.871666666666665,0.195,0.0
